    2      0      5     4   454
    2      0      5     5   455
    2      0      5     6   456
    2      0      6     0   457
    2      0      6     1   458
    2      0      6     2   459
    2      0      6     3   460
    2      0      6     4   461
    2      0      6     5   462
    2      0      6     6   463
    2      0      7     0   464
    2      0      7     1   465
    2      0      7     2   466
    2      0      7     3   467
    2      0      7     4   468
    2      0      7     5   469
    2      0      7     6   470
    2      0      8     0   471
    2      0      8     1   472
    2      0      8     2   473
    2      0      8     3   474
    2      0      8     4   475
    2      0      8     5   476
    2      0      8     6   477
    2      0      9     1   478
    2      0      9     2   479
    2      0      9     3   480
    2      0      9     4   481
    2      0      9     5   482
    2      0      9     6   483
    2      1      0     0   484
    2      1      0     1   485
    2      1      0     2   486
    2      1      0     3   487
    2      1      0     4   488
    2      1      0     5   489
    2      1      0     6   490
    2      1      1     0   491
    2      1      1     1   492
    2      1      1     2   493
    2      1      1     3   494
    2      1      1     4   495
    2      1      1     5   496
    2      1      1     6   497
    2      1      2     0   498
    2      1      2     1   499
    2      1      2     2   500
    2      1      2     3   501
    2      1      2     4   502
    2      1      2     5   503
    2      1      2     6   504
    2      1      3     0   505
    2      1      3     1   506
    2      1      3     2   507
    2      1      3     3   508
    2      1      3     4   509
    2      1      3     5   510
    2      1      3     6   511
    2      1      4     0   512
    2      1      4     1   513
    2      1      4     2   514
    2      1      4     3   515
    2      1      4     4   516
    2      1      4     5   517
    2      1      4     6   518
    2      1      5     0   519
    2      1      5     1   520
    2      1      5     2   521
    2      1      5     3   522
    2      1      5     4   523
    2      1      5     5   524
    2      1      5     6   525
    2      1      6     0   526
    2      1      6     1   527
    2      1      6     2   528
    2      1      6     3   529
    2      1      6     4   530
    2      1      6     5   531
    2      1      6     6   532
    2      1      7     0   533
    2      1      7     1   534
    2      1      7     2   535
    2      1      7     3   536
    2      1      7     4   537
    2      1      7     5   538
    2      1      7     6   539
    2      1      8     0   540
    2      1      8     1   541
    2      1      8     2   542
    2      1      8     3   543
    2      1      8     4   544
    2      1      8     5   545
    2      1      8     6   546
    2      1      9     1   547
    2      1      9     2   548
    2      1      9     3   549
    2      1      9     4   550
    2      1      9     5   551
    2      1      9     6   552
    2      2      0     0   553
    2      2      0     1   554
    2      2      0     2   555
    2      2      0     3   556
    2      2      0     4   557
    2      2      0     5   558
    2      2      0     6   559
    2      2      1     0   560
    2      2      1     1   561
    2      2      1     2   562
    2      2      1     3   563
    2      2      1     4   564
    2      2      1     5   565
    2      2      1     6   566
    2      2      2     0   567
    2      2      2     1   568
    2      2      2     2   569
    2      2      2     3   570
    2      2      2     4   571
    2      2      2     5   572
    2      2      2     6   573
    2      2      3     0   574
    2      2      3     1   575
    2      2      3     2   576
    2      2      3     3   577
    2      2      3     4   578
    2      2      3     5   579
    2      2      3     6   580
    2      2      4     0   581
    2      2      4     1   582
    2      2      4     2   583
    2      2      4     3   584
    2      2      4     4   585
    2      2      4     5   586
    2      2      4     6   587
    2      2      5     0   588
    2      2      5     1   589
    2      2      5     2   590
    2      2      5     3   591
    2      2      5     4   592
    2      2      5     5   593
    2      2      5     6   594
    2      2      6     0   595
    2      2      6     1   596
    2      2      6     2   597
    2      2      6     3   598
    2      2      6     4   599
    2      2      6     5   600
    2      2      6     6   601
    2      2      7     0   602
    2      2      7     1   603
    2      2      7     2   604
    2      2      7     3   605
    2      2      7     4   606
    2      2      7     5   607
    2      2      7     6   608
    2      2      8     0   609
    2      2      8     1   610
    2      2      8     2   611
    2      2      8     3   612
    2      2      8     4   613
    2      2      8     5   614
    2      2      8     6   615
    2      2      9     1   616
    2      2      9     2   617
    2      2      9     3   618
    2      2      9     4   619
    2      2      9     5   620
    2      2      9     6   621
    3     -3      0     0   622
    3     -3      0     1   623
    3     -3      0     2   624
    3     -3      0     3   625
    3     -3      0     4   626
    3     -3      0     5   627
    3     -3      0     6   628
    3     -3      1     0   629
    3     -3      1     1   630
    3     -3      1     2   631
    3     -3      1     3   632
    3     -3      1     4   633
    3     -3      1     5   634
    3     -3      1     6   635
    3     -3      2     0   636
    3     -3      2     1   637
    3     -3      2     2   638
    3     -3      2     3   639
    3     -3      2     4   640
    3     -3      2     5   641
    3     -3      2     6   642
    3     -3      3     0   643
    3     -3      3     1   644
    3     -3      3     2   645
    3     -3      3     3   646
    3     -3      3     4   647
    3     -3      3     5   648
    3     -3      3     6   649
    3     -3      4     0   650
    3     -3      4     1   651
    3     -3      4     2   652
    3     -3      4     3   653
    3     -3      4     4   654
    3     -3      4     5   655
    3     -3      4     6   656
    3     -3      5     0   657
    3     -3      5     1   658
    3     -3      5     2   659
    3     -3      5     3   660
    3     -3      5     4   661
    3     -3      5     5   662
    3     -3      5     6   663
    3     -3      6     0   664
    3     -3      6     1   665
    3     -3      6     2   666
    3     -3      6     3   667
    3     -3      6     4   668
    3     -3      6     5   669
    3     -3      6     6   670
    3     -3      7     0   671
    3     -3      7     1   672
    3     -3      7     2   673
    3     -3      7     3   674
    3     -3      7     4   675
    3     -3      7     5   676
    3     -3      7     6   677
    3     -3      8     0   678
    3     -3      8     1   679
    3     -3      8     2   680
    3     -3      8     3   681
    3     -3      8     4   682
    3     -3      8     5   683
    3     -3      8     6   684
    3     -3      9     1   685
    3     -3      9     2   686
    3     -3      9     3   687
    3     -3      9     4   688
    3     -3      9     5   689
    3     -3      9     6   690
    3     -2      0     0   691
    3     -2      0     1   692
    3     -2      0     2   693
    3     -2      0     3   694
    3     -2      0     4   695
    3     -2      0     5   696
    3     -2      0     6   697
    3     -2      1     0   698
    3     -2      1     1   699
    3     -2      1     2   700
    3     -2      1     3   701
    3     -2      1     4   702
    3     -2      1     5   703
    3     -2      1     6   704
    3     -2      2     0   705
    3     -2      2     1   706
    3     -2      2     2   707
    3     -2      2     3   708
    3     -2      2     4   709
    3     -2      2     5   710
    3     -2      2     6   711
    3     -2      3     0   712
    3     -2      3     1   713
    3     -2      3     2   714
    3     -2      3     3   715
    3     -2      3     4   716
    3     -2      3     5   717
    3     -2      3     6   718
    3     -2      4     0   719
    3     -2      4     1   720
    3     -2      4     2   721
    3     -2      4     3   722
    3     -2      4     4   723
    3     -2      4     5   724
    3     -2      4     6   725
    3     -2      5     0   726
    3     -2      5     1   727
    3     -2      5     2   728
    3     -2      5     3   729
    3     -2      5     4   730
    3     -2      5     5   731
    3     -2      5     6   732
    3     -2      6     0   733
    3     -2      6     1   734
    3     -2      6     2   735
    3     -2      6     3   736
    3     -2      6     4   737
    3     -2      6     5   738
    3     -2      6     6   739
    3     -2      7     0   740
    3     -2      7     1   741
    3     -2      7     2   742
    3     -2      7     3   743
    3     -2      7     4   744
    3     -2      7     5   745
    3     -2      7     6   746
    3     -2      8     0   747
    3     -2      8     1   748
    3     -2      8     2   749
    3     -2      8     3   750
    3     -2      8     4   751
    3     -2      8     5   752
    3     -2      8     6   753
    3     -2      9     1   754
    3     -2      9     2   755
    3     -2      9     3   756
    3     -2      9     4   757
    3     -2      9     5   758
    3     -2      9     6   759
    3     -1      0     0   760
    3     -1      0     1   761
    3     -1      0     2   762
    3     -1      0     3   763
    3     -1      0     4   764
    3     -1      0     5   765
    3     -1      0     6   766
    3     -1      1     0   767
    3     -1      1     1   768
    3     -1      1     2   769
    3     -1      1     3   770
    3     -1      1     4   771
    3     -1      1     5   772
    3     -1      1     6   773
    3     -1      2     0   774
    3     -1      2     1   775
    3     -1      2     2   776
    3     -1      2     3   777
    3     -1      2     4   778
    3     -1      2     5   779
    3     -1      2     6   780
    3     -1      3     0   781
    3     -1      3     1   782
    3     -1      3     2   783
    3     -1      3     3   784
    3     -1      3     4   785
    3     -1      3     5   786
    3     -1      3     6   787
    3     -1      4     0   788
    3     -1      4     1   789
    3     -1      4     2   790
    3     -1      4     3   791
    3     -1      4     4   792
    3     -1      4     5   793
    3     -1      4     6   794
    3     -1      5     0   795
    3     -1      5     1   796
    3     -1      5     2   797
    3     -1      5     3   798
    3     -1      5     4   799
    3     -1      5     5   800
    3     -1      5     6   801
    3     -1      6     0   802
    3     -1      6     1   803
    3     -1      6     2   804
    3     -1      6     3   805
    3     -1      6     4   806
    3     -1      6     5   807
    3     -1      6     6   808
    3     -1      7     0   809
    3     -1      7     1   810
    3     -1      7     2   811
    3     -1      7     3   812
    3     -1      7     4   813
    3     -1      7     5   814
    3     -1      7     6   815
    3     -1      8     0   816
    3     -1      8     1   817
    3     -1      8     2   818
    3     -1      8     3   819
    3     -1      8     4   820
    3     -1      8     5   821
    3     -1      8     6   822
    3     -1      9     1   823
    3     -1      9     2   824
    3     -1      9     3   825
    3     -1      9     4   826
    3     -1      9     5   827
    3     -1      9     6   828
    3      0      0     0   829
    3      0      0     1   830
    3      0      0     2   831
    3      0      0     3   832
    3      0      0     4   833
    3      0      0     5   834
    3      0      0     6   835
    3      0      1     0   836
    3      0      1     1   837
    3      0      1     2   838
    3      0      1     3   839
    3      0      1     4   840
    3      0      1     5   841
    3      0      1     6   842
    3      0      2     0   843
    3      0      2     1   844
    3      0      2     2   845
    3      0      2     3   846
    3      0      2     4   847
    3      0      2     5   848
    3      0      2     6   849
    3      0      3     0   850
    3      0      3     1   851
    3      0      3     2   852
    3      0      3     3   853
    3      0      3     4   854
    3      0      3     5   855
    3      0      3     6   856
    3      0      4     0   857
    3      0      4     1   858
    3      0      4     2   859
    3      0      4     3   860
    3      0      4     4   861
    3      0      4     5   862
    3      0      4     6   863
    3      0      5     0   864
    3      0      5     1   865
    3      0      5     2   866
    3      0      5     3   867
    3      0      5     4   868
    3      0      5     5   869
    3      0      5     6   870
    3      0      6     0   871
    3      0      6     1   872
    3      0      6     2   873
    3      0      6     3   874
    3      0      6     4   875
    3      0      6     5   876
    3      0      6     6   877
    3      0      7     0   878
    3      0      7     1   879
    3      0      7     2   880
    3      0      7     3   881
    3      0      7     4   882
    3      0      7     5   883
    3      0      7     6   884
    3      0      8     0   885
    3      0      8     1   886
    3      0      8     2   887
    3      0      8     3   888
    3      0      8     4   889
    3      0      8     5   890
    3      0      8     6   891
    3      0      9     1   892
    3      0      9     2   893
    3      0      9     3   894
    3      0      9     4   895
    3      0      9     5   896
    3      0      9     6   897
    3      1      0     0   898
    3      1      0     1   899
    3      1      0     2   900
    3      1      0     3   901
    3      1      0     4   902
    3      1      0     5   903
    3      1      0     6   904
    3      1      1     0   905
    3      1      1     1   906
    3      1      1     2   907
    3      1      1     3   908
    3      1      1     4   909
    3      1      1     5   910
    3      1      1     6   911
    3      1      2     0   912
    3      1      2     1   913
    3      1      2     2   914
    3      1      2     3   915
    3      1      2     4   916
    3      1      2     5   917
    3      1      2     6   918
    3      1      3     0   919
    3      1      3     1   920
    3      1      3     2   921
    3      1      3     3   922
    3      1      3     4   923
    3      1      3     5   924
    3      1      3     6   925
    3      1      4     0   926
    3      1      4     1   927
    3      1      4     2   928
    3      1      4     3   929
    3      1      4     4   930
    3      1      4     5   931
    3      1      4     6   932
    3      1      5     0   933
    3      1      5     1   934
    3      1      5     2   935
    3      1      5     3   936
    3      1      5     4   937
    3      1      5     5   938
    3      1      5     6   939
    3      1      6     0   940
    3      1      6     1   941
    3      1      6     2   942
    3      1      6     3   943
    3      1      6     4   944
    3      1      6     5   945
    3      1      6     6   946
    3      1      7     0   947
    3      1      7     1   948
    3      1      7     2   949
    3      1      7     3   950
    3      1      7     4   951
    3      1      7     5   952
    3      1      7     6   953
    3      1      8     0   954
    3      1      8     1   955
    3      1      8     2   956
    3      1      8     3   957
    3      1      8     4   958
    3      1      8     5   959
    3      1      8     6   960
    3      1      9     1   961
    3      1      9     2   962
    3      1      9     3   963
    3      1      9     4   964
    3      1      9     5   965
    3      1      9     6   966
    3      2      0     0   967
    3      2      0     1   968
    3      2      0     2   969
    3      2      0     3   970
    3      2      0     4   971
    3      2      0     5   972
    3      2      0     6   973
    3      2      1     0   974
    3      2      1     1   975
    3      2      1     2   976
    3      2      1     3   977
    3      2      1     4   978
    3      2      1     5   979
    3      2      1     6   980
    3      2      2     0   981
    3      2      2     1   982
    3      2      2     2   983
    3      2      2     3   984
    3      2      2     4   985
    3      2      2     5   986
    3      2      2     6   987
    3      2      3     0   988
    3      2      3     1   989
    3      2      3     2   990
    3      2      3     3   991
    3      2      3     4   992
    3      2      3     5   993
    3      2      3     6   994
    3      2      4     0   995
    3      2      4     1   996
    3      2      4     2   997
    3      2      4     3   998
    3      2      4     4   999
    3      2      4     5  1000
    3      2      4     6  1001
    3      2      5     0  1002
    3      2      5     1  1003
    3      2      5     2  1004
    3      2      5     3  1005
    3      2      5     4  1006
    3      2      5     5  1007
    3      2      5     6  1008
    3      2      6     0  1009
    3      2      6     1  1010
    3      2      6     2  1011
    3      2      6     3  1012
    3      2      6     4  1013
    3      2      6     5  1014
    3      2      6     6  1015
    3      2      7     0  1016
    3      2      7     1  1017
    3      2      7     2  1018
    3      2      7     3  1019
    3      2      7     4  1020
    3      2      7     5  1021
    3      2      7     6  1022
    3      2      8     0  1023
    3      2      8     1  1024
    3      2      8     2  1025
    3      2      8     3  1026
    3      2      8     4  1027
    3      2      8     5  1028
    3      2      8     6  1029
    3      2      9     1  1030
    3      2      9     2  1031
    3      2      9     3  1032
    3      2      9     4  1033
    3      2      9     5  1034
    3      2      9     6  1035
    3      3      0     0  1036
    3      3      0     1  1037
    3      3      0     2  1038
    3      3      0     3  1039
    3      3      0     4  1040
    3      3      0     5  1041
    3      3      0     6  1042
    3      3      1     0  1043
    3      3      1     1  1044
    3      3      1     2  1045
    3      3      1     3  1046
    3      3      1     4  1047
    3      3      1     5  1048
    3      3      1     6  1049
    3      3      2     0  1050
    3      3      2     1  1051
    3      3      2     2  1052
    3      3      2     3  1053
    3      3      2     4  1054
    3      3      2     5  1055
    3      3      2     6  1056
    3      3      3     0  1057
    3      3      3     1  1058
    3      3      3     2  1059
    3      3      3     3  1060
    3      3      3     4  1061
    3      3      3     5  1062
    3      3      3     6  1063
    3      3      4     0  1064
    3      3      4     1  1065
    3      3      4     2  1066
    3      3      4     3  1067
    3      3      4     4  1068
    3      3      4     5  1069
    3      3      4     6  1070
    3      3      5     0  1071
    3      3      5     1  1072
    3      3      5     2  1073
    3      3      5     3  1074
    3      3      5     4  1075
    3      3      5     5  1076
    3      3      5     6  1077
    3      3      6     0  1078
    3      3      6     1  1079
    3      3      6     2  1080
    3      3      6     3  1081
    3      3      6     4  1082
    3      3      6     5  1083
    3      3      6     6  1084
    3      3      7     0  1085
    3      3      7     1  1086
    3      3      7     2  1087
    3      3      7     3  1088
    3      3      7     4  1089
    3      3      7     5  1090
    3      3      7     6  1091
    3      3      8     0  1092
    3      3      8     1  1093
    3      3      8     2  1094
    3      3      8     3  1095
    3      3      8     4  1096
    3      3      8     5  1097
    3      3      8     6  1098
    3      3      9     1  1099
    3      3      9     2  1100
    3      3      9     3  1101
    3      3      9     4  1102
    3      3      9     5  1103
    3      3      9     6  1104
    4     -4      0     0  1105
    4     -4      0     1  1106
    4     -4      0     2  1107
    4     -4      0     3  1108
    4     -4      0     4  1109
    4     -4      0     5  1110
    4     -4      0     6  1111
    4     -4      1     0  1112
    4     -4      1     1  1113
    4     -4      1     2  1114
    4     -4      1     3  1115
    4     -4      1     4  1116
    4     -4      1     5  1117
    4     -4      1     6  1118
    4     -4      2     0  1119
    4     -4      2     1  1120
    4     -4      2     2  1121
    4     -4      2     3  1122
    4     -4      2     4  1123
    4     -4      2     5  1124
    4     -4      2     6  1125
    4     -4      3     0  1126
    4     -4      3     1  1127
    4     -4      3     2  1128
    4     -4      3     3  1129
    4     -4      3     4  1130
    4     -4      3     5  1131
    4     -4      3     6  1132
    4     -4      4     0  1133
    4     -4      4     1  1134
    4     -4      4     2  1135
    4     -4      4     3  1136
    4     -4      4     4  1137
    4     -4      4     5  1138
    4     -4      4     6  1139
    4     -4      5     0  1140
    4     -4      5     1  1141
    4     -4      5     2  1142
    4     -4      5     3  1143
    4     -4      5     4  1144
    4     -4      5     5  1145
    4     -4      5     6  1146
    4     -4      6     0  1147
    4     -4      6     1  1148
    4     -4      6     2  1149
    4     -4      6     3  1150
    4     -4      6     4  1151
    4     -4      6     5  1152
    4     -4      6     6  1153
    4     -4      7     0  1154
    4     -4      7     1  1155
    4     -4      7     2  1156
    4     -4      7     3  1157
    4     -4      7     4  1158
    4     -4      7     5  1159
    4     -4      7     6  1160
    4     -4      8     0  1161
    4     -4      8     1  1162
    4     -4      8     2  1163
    4     -4      8     3  1164
    4     -4      8     4  1165
    4     -4      8     5  1166
    4     -4      8     6  1167
    4     -4      9     1  1168
    4     -4      9     2  1169
    4     -4      9     3  1170
    4     -4      9     4  1171
    4     -4      9     5  1172
    4     -4      9     6  1173
    4     -3      0     0  1174
    4     -3      0     1  1175
    4     -3      0     2  1176
    4     -3      0     3  1177
    4     -3      0     4  1178
    4     -3      0     5  1179
    4     -3      0     6  1180
    4     -3      1     0  1181
    4     -3      1     1  1182
    4     -3      1     2  1183
    4     -3      1     3  1184
    4     -3      1     4  1185
    4     -3      1     5  1186
    4     -3      1     6  1187
    4     -3      2     0  1188
    4     -3      2     1  1189
    4     -3      2     2  1190
    4     -3      2     3  1191
    4     -3      2     4  1192
    4     -3      2     5  1193
    4     -3      2     6  1194
    4     -3      3     0  1195
    4     -3      3     1  1196
    4     -3      3     2  1197
    4     -3      3     3  1198
    4     -3      3     4  1199
    4     -3      3     5  1200
    4     -3      3     6  1201
    4     -3      4     0  1202
    4     -3      4     1  1203
    4     -3      4     2  1204
    4     -3      4     3  1205
    4     -3      4     4  1206
